Customer ID,Full Name,Gender,Age,State,Job Classification,Date Joined, Balance ,marital,education,houseloan,otherloan,contact,poutcome,Loan Default
220,Bethany  Pena,Female,38,California,Other,14.Apr.2017," $50,012.21 ",married,secondary,no,no,cellular,unknown,no
221,Salvador  Bass,Female,45,California,Blue Collar,14.Apr.2017," $3,842.75 ",married,tertiary,yes,no,cellular,unknown,no
222,Carla  Mccormick,Female,33,California,White Collar,14.Apr.2017," $6,077.00 ",married,secondary,yes,no,unknown,unknown,no
223,Lance  Yates,Male,32,California,White Collar,14.Apr.2017," $22,946.90 ",married,primary,no,no,unknown,unknown,no
224,Drew  Rogers,Male,43,California,White Collar,14.Apr.2017," $27,019.00 ",married,primary,no,no,cellular,unknown,no
225,Sylvester  Morales,Male,31,California,White Collar,14.Apr.2017," $94,372.51 ",married,primary,yes,no,cellular,unknown,no
226,Edwin  Malone,Male,40,California,White Collar,14.Apr.2017," $14,737.97 ",single,secondary,yes,no,unknown,unknown,no
227,Robert  Munoz,Male,29,California,Other,15.Apr.2017," $158,464.39 ",married,secondary,no,no,cellular,unknown,no
228,Salvador  Bass,Female,37,California,White Collar,15.Apr.2017," $6,881.36 ",married,secondary,yes,no,cellular,other,no
229,Salvador  Bass,Female,36,California,White Collar,15.Apr.2017," $63,633.25 ",married,primary,yes,no,cellular,unknown,no
230,Trevor  Jones,Male,42,California,White Collar,15.Apr.2017," $77,496.67 ",married,tertiary,yes,yes,cellular,other,no
231,Rachel  Gomez,Female,45,California,White Collar,15.Apr.2017," $58,579.49 ",married,secondary,no,no,cellular,unknown,no
232,Bethany  Pena,Male,41,California,Blue Collar,15.Apr.2017," $86,211.64 ",married,tertiary,no,no,unknown,unknown,no
233,Robert  Munoz,Male,42,California,White Collar,16.Apr.2017," $95,326.45 ",single,secondary,yes,no,cellular,failure,no
234,Jenny  Garcia,Male,42,California,White Collar,16.Apr.2017," $15,221.90 ",single,secondary,yes,no,cellular,success,no
235,Ernest  Davis,Female,40,California,White Collar,16.Apr.2017," $70,922.28 ",single,secondary,no,no,cellular,unknown,no
236,Rachel  Gomez,Female,43,California,White Collar,16.Apr.2017," $38,121.13 ",divorced,secondary,no,no,cellular,unknown,no
237,Elbert  Klein,Female,43,California,White Collar,16.Apr.2017," $35,651.43 ",married,secondary,yes,no,cellular,other,no
238,Christina  Fuller,Female,27,Wyoming,Other,16.Apr.2017," $58,601.55 ",married,unknown,yes,no,unknown,unknown,no
239,Elaine  Ellis,Female,35,California,White Collar,17.Apr.2017," $17,730.57 ",married,primary,no,no,unknown,unknown,no
240,Austin  Reynolds,Male,32,California,White Collar,17.Apr.2017," $75,608.90 ",married,tertiary,yes,no,cellular,unknown,no
241,Eddie  Green,Male,43,California,White Collar,17.Apr.2017," $22,307.16 ",single,secondary,yes,no,cellular,unknown,no
242,Elbert  Klein,Female,34,California,Blue Collar,17.Apr.2017," $85,294.66 ",married,tertiary,no,no,cellular,unknown,no
243,Patty  Thompson,Male,47,California,Blue Collar,17.Apr.2017," $173,349.19 ",married,tertiary,no,no,cellular,unknown,no
244,Arturo  Francis,Male,39,California,White Collar,17.Apr.2017," $67,364.43 ",married,secondary,yes,yes,unknown,unknown,no
245,Mable  Lindsey,Male,31,California,White Collar,17.Apr.2017," $14,726.22 ",married,secondary,yes,no,unknown,unknown,no
246,Edwin  Malone,Male,30,California,White Collar,17.Apr.2017," $6,629.43 ",married,tertiary,yes,no,cellular,other,no
247,Joey  Wong,Female,33,California,White Collar,17.Apr.2017," $21,461.61 ",married,secondary,yes,no,unknown,unknown,no
248,Drew  Rogers,Male,37,California,White Collar,17.Apr.2017," $6,362.00 ",single,secondary,no,no,cellular,unknown,no
249,Lynette  Brewer,Male,43,California,White Collar,17.Apr.2017," $48,755.73 ",married,tertiary,yes,no,cellular,unknown,no
250,Sonya  Mullins,Female,30,California,Blue Collar,17.Apr.2017," $20,009.78 ",married,secondary,no,yes,cellular,failure,no
251,Brooke  Horton,Female,33,California,White Collar,17.Apr.2017," $85,262.75 ",married,tertiary,yes,no,cellular,unknown,no
252,Don  Gonzales,Male,30,California,White Collar,17.Apr.2017," $111,324.36 ",married,tertiary,no,no,cellular,unknown,no
253,Rachel  Gomez,Female,29,California,White Collar,17.Apr.2017," $61,547.27 ",divorced,primary,no,yes,cellular,unknown,no
254,Isabel  Cross,Male,34,California,White Collar,17.Apr.2017," $30,261.99 ",married,primary,yes,no,cellular,failure,no
255,Bethany  Pena,Female,36,California,Blue Collar,17.Apr.2017," $30,414.94 ",married,primary,no,no,cellular,unknown,no
256,Ruben  Nunez,Male,46,Nevada,Blue Collar,17.Apr.2017," $44,009.34 ",married,secondary,yes,yes,unknown,unknown,no
257,Herman  Williams,Male,36,Nevada,Blue Collar,17.Apr.2017," $118,630.73 ",married,tertiary,no,yes,cellular,unknown,no
258,Lance  Yates,Male,54,Nevada,Other,17.Apr.2017," $3,152.13 ",single,secondary,no,no,cellular,unknown,no
259,Sonya  Mullins,Female,50,Nevada,Other,17.Apr.2017," $27,103.73 ",divorced,tertiary,yes,no,cellular,unknown,no
260,Brooke  Horton,Male,45,Nevada,Blue Collar,17.Apr.2017," $38,893.66 ",single,secondary,no,yes,cellular,unknown,yes
261,Lorraine  Gibson,Male,47,Nevada,Blue Collar,17.Apr.2017," $28,621.37 ",married,secondary,yes,yes,cellular,unknown,no
262,Della  Jensen,Female,59,Nevada,Other,17.Apr.2017," $35,149.10 ",single,secondary,no,no,cellular,unknown,no
263,Rachel  Gomez,Female,41,Nevada,Other,17.Apr.2017," $130,981.39 ",single,tertiary,no,no,cellular,unknown,no
264,Paulette  Spencer,Female,48,Nevada,Other,17.Apr.2017," $15,785.87 ",married,tertiary,no,yes,cellular,unknown,no
265,Rachel  Gomez,Male,52,Nevada,Blue Collar,17.Apr.2017," $67,481.55 ",married,tertiary,no,no,cellular,failure,no
266,Beth  Tucker,Female,28,Nevada,Other,17.Apr.2017," $19,644.16 ",married,secondary,yes,yes,unknown,unknown,no
267,Della  Jensen,Male,55,Nevada,Other,17.Apr.2017," $55,212.63 ",single,secondary,yes,no,unknown,unknown,no
268,Rachel  Gomez,Male,28,Wyoming,Blue Collar,17.Apr.2017," $100,267.60 ",married,tertiary,yes,yes,cellular,unknown,no
269,Bernadette  Page,Female,42,Wyoming,Other,17.Apr.2017," $65,811.40 ",single,secondary,yes,no,telephone,unknown,no
270,Cecilia  Manning,Female,63,Wyoming,Other,17.Apr.2017," $40,328.36 ",divorced,secondary,no,no,cellular,unknown,no
271,Eddie  Green,Male,30,Wyoming,White Collar,17.Apr.2017," $43,151.96 ",married,secondary,yes,no,cellular,failure,no
272,Paulette  Spencer,Female,25,Oregon,White Collar,17.Apr.2017," $73,129.31 ",single,secondary,yes,yes,cellular,unknown,yes
273,Joey  Wong,Male,41,California,White Collar,18.Apr.2017," $61,566.69 ",married,secondary,no,no,unknown,unknown,no
274,Allan  Ramos,Female,34,California,Other,18.Apr.2017," $166,891.48 ",married,secondary,yes,no,cellular,unknown,no
275,Bernadette  Page,Male,42,California,White Collar,19.Apr.2017," $15,095.46 ",single,tertiary,yes,no,cellular,unknown,no
276,Blake  Bridges,Male,30,California,Blue Collar,19.Apr.2017," $20,944.97 ",married,secondary,yes,no,unknown,unknown,no
277,Elvira  Bowman,Female,37,California,White Collar,19.Apr.2017," $85,930.43 ",married,tertiary,no,no,cellular,failure,no
278,Fernando  Rowe,Female,30,California,Blue Collar,19.Apr.2017," $106,858.49 ",single,tertiary,no,no,cellular,unknown,no
279,Jenny  Garcia,Male,42,California,White Collar,19.Apr.2017," $48,039.75 ",married,primary,no,no,cellular,unknown,no
280,Allan  Ramos,Female,31,California,Other,19.Apr.2017," $1,068.87 ",divorced,primary,yes,no,cellular,unknown,no
281,Fernando  Rowe,Male,37,California,Blue Collar,19.Apr.2017," $155,037.04 ",married,tertiary,no,no,unknown,unknown,no
282,Beth  Tucker,Female,29,California,White Collar,20.Apr.2017," $105,078.60 ",married,secondary,yes,no,cellular,unknown,no
283,Andrew  Meyer,Female,34,California,White Collar,20.Apr.2017," $18,743.69 ",single,secondary,yes,no,unknown,unknown,no
284,Della  Jensen,Female,30,California,White Collar,20.Apr.2017," $10,649.97 ",divorced,secondary,no,no,unknown,unknown,no
285,Mable  Lindsey,Male,34,California,White Collar,21.Apr.2017," $77,300.21 ",married,secondary,no,no,unknown,unknown,no
286,Rachel  Gomez,Female,31,California,Other,21.Apr.2017," $143,585.82 ",single,tertiary,yes,no,unknown,unknown,no
287,Edwin  Malone,Male,41,California,White Collar,21.Apr.2017," $96,612.64 ",married,secondary,yes,no,unknown,unknown,no
288,Patty  Thompson,Male,37,California,White Collar,21.Apr.2017," $56,501.51 ",married,secondary,yes,no,unknown,unknown,no
289,Rachel  Gomez,Female,32,California,White Collar,22.Apr.2017," $76,819.55 ",married,tertiary,yes,no,cellular,unknown,no
290,Della  Jensen,Male,40,California,White Collar,22.Apr.2017," $105,009.88 ",married,tertiary,no,yes,cellular,success,yes
291,Colleen  Warren,Female,21,California,White Collar,22.Apr.2017," $8,163.88 ",married,primary,yes,no,cellular,unknown,yes
292,Bernadette  Page,Female,40,California,White Collar,22.Apr.2017," $37,682.66 ",married,secondary,yes,no,unknown,unknown,no
293,Rachel  Gomez,Male,45,California,Other,22.Apr.2017," $97,188.04 ",married,secondary,no,no,cellular,unknown,no
294,Donna  Reid,Male,27,California,Other,22.Apr.2017," $35,324.52 ",divorced,secondary,yes,yes,cellular,unknown,no
295,Arturo  Francis,Male,45,Nevada,Blue Collar,22.Apr.2017," $24,511.58 ",married,tertiary,no,no,cellular,unknown,no
296,Drew  Rogers,Female,31,California,White Collar,23.Apr.2017," $75,421.25 ",divorced,unknown,yes,no,cellular,unknown,yes
297,Salvador  Bass,Female,33,California,White Collar,23.Apr.2017, $226.75 ,married,tertiary,no,no,cellular,unknown,no
298,Bethany  Pena,Female,26,California,White Collar,23.Apr.2017," $22,025.96 ",divorced,primary,yes,no,unknown,unknown,yes
299,Max  Rodgers,Female,40,California,White Collar,23.Apr.2017," $21,984.40 ",married,secondary,yes,yes,cellular,unknown,yes
300,Sandra  Floyd,Male,53,Nevada,Blue Collar,23.Apr.2017," $95,982.90 ",married,secondary,yes,no,cellular,unknown,yes
301,Peter  Hodges,Male,41,Nevada,Blue Collar,23.Apr.2017," $148,044.48 ",divorced,primary,no,no,cellular,unknown,no
302,Rachel  Gomez,Male,30,Wyoming,Blue Collar,23.Apr.2017," $20,293.90 ",divorced,primary,no,no,cellular,failure,no
303,Andrew  Meyer,Male,42,California,Blue Collar,24.Apr.2017," $183,437.00 ",married,secondary,yes,no,telephone,unknown,no
304,Beth  Tucker,Female,42,California,White Collar,24.Apr.2017," $45,483.13 ",married,secondary,yes,no,cellular,unknown,no
305,Lula  Daniels,Male,29,California,White Collar,24.Apr.2017," $13,136.19 ",married,unknown,no,yes,cellular,unknown,no
306,Cindy  Becker,Male,32,California,White Collar,24.Apr.2017," $90,278.96 ",married,secondary,no,yes,cellular,unknown,no
307,Bobbie  Ryan,Male,33,California,Blue Collar,24.Apr.2017," $3,666.28 ",married,secondary,yes,no,cellular,unknown,yes
308,Cecilia  Manning,Male,43,California,White Collar,24.Apr.2017," $49,716.90 ",married,primary,yes,yes,unknown,unknown,no
309,Colleen  Warren,Male,30,California,White Collar,24.Apr.2017," $31,784.00 ",married,tertiary,yes,no,unknown,unknown,no
310,Marion  Glover,Female,33,California,White Collar,24.Apr.2017," $90,859.39 ",married,tertiary,no,no,cellular,unknown,no
311,Ruben  Nunez,Male,30,California,Blue Collar,25.Apr.2017," $39,658.46 ",married,secondary,yes,yes,cellular,failure,no
312,Arturo  Francis,Male,45,California,Blue Collar,25.Apr.2017," $31,567.15 ",married,unknown,no,no,cellular,unknown,no
313,Peter  Hodges,Female,40,California,White Collar,26.Apr.2017," $98,427.91 ",single,primary,yes,no,cellular,unknown,no
314,Edwin  Malone,Female,31,California,White Collar,26.Apr.2017," $129,624.15 ",married,tertiary,no,yes,cellular,unknown,no
315,Robert  Munoz,Male,27,California,Other,26.Apr.2017," $10,948.27 ",single,tertiary,yes,no,cellular,failure,yes
316,Marion  Glover,Female,37,California,White Collar,26.Apr.2017," $8,373.69 ",married,primary,yes,no,unknown,unknown,no
317,Guillermo  Potter,Male,35,California,White Collar,26.Apr.2017," $65,357.97 ",married,secondary,no,no,cellular,unknown,no
318,Trevor  Jones,Female,43,California,Blue Collar,27.Apr.2017," $2,292.90 ",married,primary,no,yes,unknown,unknown,no
319,Della  Jensen,Male,30,California,White Collar,27.Apr.2017," $34,350.07 ",married,secondary,no,no,cellular,failure,yes
320,Salvador  Bass,Male,34,California,White Collar,27.Apr.2017," $64,154.28 ",single,secondary,no,no,unknown,unknown,no
321,Bethany  Pena,Male,43,California,Blue Collar,27.Apr.2017," $101,206.42 ",married,unknown,no,no,unknown,unknown,no
322,Don  Gonzales,Female,30,California,Other,27.Apr.2017," $52,412.46 ",married,secondary,no,no,cellular,unknown,no
323,Beth  Tucker,Female,21,California,White Collar,27.Apr.2017," $67,230.15 ",single,tertiary,no,yes,cellular,unknown,no
324,Brooke  Horton,Male,54,California,White Collar,27.Apr.2017," $49,421.22 ",married,tertiary,no,no,cellular,success,yes
325,Ernest  Davis,Male,35,California,Other,28.Apr.2017," $61,313.04 ",married,primary,yes,yes,unknown,unknown,no
326,Edwin  Malone,Female,42,California,White Collar,28.Apr.2017," $106,919.48 ",married,secondary,no,no,cellular,failure,no
327,Rachel  Gomez,Male,40,California,Other,28.Apr.2017," $11,138.21 ",married,secondary,no,yes,cellular,unknown,no
328,Elvira  Bowman,Female,34,California,White Collar,28.Apr.2017," $3,008.73 ",single,tertiary,yes,no,cellular,unknown,yes
329,Beth  Tucker,Female,37,California,White Collar,28.Apr.2017," $18,513.55 ",married,secondary,no,no,cellular,success,yes
330,Ruben  Nunez,Female,31,California,White Collar,28.Apr.2017," $29,749.84 ",single,secondary,yes,no,unknown,unknown,no
331,Iris  Underwood,Male,44,California,White Collar,28.Apr.2017," $74,648.58 ",married,secondary,no,no,cellular,unknown,no
332,Billie  Chandler,Female,34,California,White Collar,28.Apr.2017," $36,878.96 ",single,tertiary,yes,no,cellular,other,no
333,Isabel  Cross,Male,54,Nevada,Blue Collar,28.Apr.2017," $23,668.78 ",married,secondary,yes,no,cellular,unknown,no
334,Brooke  Horton,Female,33,California,White Collar,29.Apr.2017," $61,384.37 ",married,primary,yes,no,cellular,unknown,yes
335,Trevor  Jones,Female,42,California,Blue Collar,29.Apr.2017," $11,317.51 ",single,tertiary,no,no,cellular,unknown,yes
336,Ben  Perez,Female,36,California,White Collar,29.Apr.2017," $37,510.42 ",divorced,tertiary,no,yes,unknown,unknown,no
337,Colleen  Warren,Female,22,California,White Collar,29.Apr.2017," $105,262.07 ",married,primary,no,no,unknown,unknown,no
338,Lynette  Brewer,Male,42,California,White Collar,29.Apr.2017," $46,675.63 ",single,tertiary,yes,no,cellular,failure,no
339,Brooke  Horton,Female,58,Nevada,Other,29.Apr.2017," $49,264.21 ",married,primary,no,no,cellular,success,no
340,Isabel  Cross,Female,20,Wyoming,White Collar,29.Apr.2017," $2,219.48 ",divorced,primary,no,no,cellular,unknown,no
341,Dan  Peterson,Female,29,California,White Collar,30.Apr.2017," $6,726.75 ",married,tertiary,yes,yes,cellular,failure,no
342,Isabel  Cross,Male,38,California,White Collar,30.Apr.2017," $27,511.34 ",married,tertiary,no,no,cellular,unknown,no
343,Christina  Fuller,Male,33,California,White Collar,30.Apr.2017," $46,129.28 ",single,tertiary,no,yes,cellular,unknown,no
344,Eric  Rose,Female,35,California,White Collar,30.Apr.2017," $87,771.25 ",single,tertiary,yes,no,unknown,unknown,no
345,Isabel  Cross,Male,36,California,White Collar,30.Apr.2017," $15,184.64 ",single,unknown,yes,no,cellular,unknown,no
346,Carla  Mccormick,Male,31,California,White Collar,02.May.2017," $30,700.63 ",single,secondary,yes,yes,cellular,failure,no
347,Isabel  Cross,Male,56,Nevada,Other,02.May.2017," $105,894.18 ",married,tertiary,no,no,cellular,unknown,no
348,Joey  Wong,Male,51,Nevada,Other,02.May.2017," $41,553.88 ",married,primary,no,no,cellular,success,yes
349,Arturo  Francis,Male,55,Nevada,Blue Collar,02.May.2017," $89,605.25 ",married,secondary,yes,yes,unknown,unknown,no
350,Joey  Wong,Male,61,Nevada,Blue Collar,02.May.2017," $47,641.34 ",married,tertiary,yes,no,cellular,failure,no
351,Christy  Olson,Male,38,Wyoming,Blue Collar,02.May.2017," $72,322.70 ",married,secondary,yes,no,cellular,unknown,no
352,Marion  Glover,Male,51,Nevada,White Collar,03.May.2017," $135,182.33 ",married,tertiary,yes,no,cellular,unknown,no
353,Cecilia  Manning,Male,58,Nevada,Blue Collar,03.May.2017," $9,575.84 ",married,tertiary,no,yes,cellular,unknown,no
354,Trevor  Jones,Male,42,Nevada,Other,03.May.2017," $20,019.75 ",married,tertiary,no,no,cellular,failure,no
355,Johanna  Boone,Male,46,Nevada,Blue Collar,03.May.2017," $16,342.34 ",married,tertiary,yes,no,cellular,failure,no
356,Isabel  Cross,Male,42,Nevada,Blue Collar,03.May.2017," $26,476.90 ",single,secondary,yes,no,unknown,unknown,no
357,Drew  Rogers,Female,27,Wyoming,Other,03.May.2017," $27,022.73 ",married,secondary,yes,no,unknown,unknown,no
358,Carla  Mccormick,Male,28,Wyoming,Blue Collar,03.May.2017," $10,042.25 ",single,unknown,no,no,cellular,unknown,no
359,Trevor  Jones,Female,17,Oregon,Other,03.May.2017," $98,205.09 ",divorced,secondary,no,no,cellular,unknown,yes
360,Robert  Munoz,Female,44,California,White Collar,04.May.2017," $12,115.39 ",single,secondary,yes,no,cellular,unknown,no
361,Blake  Bridges,Male,45,Nevada,Blue Collar,04.May.2017," $101,874.46 ",single,tertiary,no,no,cellular,unknown,no
362,Brooke  Horton,Male,52,Nevada,White Collar,04.May.2017," $159,976.94 ",married,primary,yes,yes,cellular,unknown,no
363,Blake  Bridges,Male,45,Nevada,Blue Collar,04.May.2017," $35,915.39 ",married,primary,yes,no,unknown,unknown,no
364,Jenny  Garcia,Female,34,Wyoming,White Collar,04.May.2017," $8,437.84 ",married,secondary,yes,no,cellular,unknown,no
365,Elvira  Bowman,Female,28,Wyoming,Other,04.May.2017," $97,318.75 ",married,tertiary,no,no,cellular,unknown,no
366,Shari  Silva,Female,35,Wyoming,White Collar,04.May.2017," $26,111.21 ",single,secondary,no,no,cellular,unknown,no
367,Cindy  Becker,Female,32,Wyoming,White Collar,04.May.2017," $28,204.36 ",single,secondary,yes,no,cellular,unknown,no
368,Cindy  Becker,Female,31,Oregon,Other,04.May.2017," $92,983.04 ",single,tertiary,yes,no,cellular,failure,no
369,Shari  Silva,Female,38,California,White Collar,05.May.2017," $59,715.03 ",single,primary,no,no,cellular,unknown,yes
370,Della  Jensen,Male,62,Nevada,Other,05.May.2017," $79,613.60 ",married,secondary,yes,no,cellular,other,no
371,Ernest  Davis,Male,44,Nevada,Other,05.May.2017," $9,384.69 ",married,tertiary,no,no,unknown,unknown,no
372,Willie  Vega,Male,54,Nevada,Blue Collar,05.May.2017," $30,156.61 ",married,primary,no,no,cellular,unknown,no
373,Marian  Hill,Male,39,Nevada,Blue Collar,05.May.2017," $24,699.16 ",married,secondary,no,no,unknown,unknown,no
374,Robert  Munoz,Male,19,Wyoming,Blue Collar,05.May.2017," $141,470.72 ",married,secondary,yes,no,cellular,unknown,no
375,Eddie  Green,Female,44,Wyoming,Other,05.May.2017," $71,300.67 ",married,secondary,yes,no,cellular,failure,no
