customer_id,full_name,gender,age,state,job_classification,date_joined,balance,marital,education,houseloan,otherloan,contact,poutcome,loan_default,month_num,month_name
227,Robert  Munoz,Male,29,California,Other,2017-04-15,158464.39,married,secondary,no,no,cellular,unknown,no,4,April
228,Salvador  Bass,Female,37,California,White Collar,2017-04-15,6881.36,married,secondary,yes,no,cellular,other,no,4,April
229,Salvador  Bass,Female,36,California,White Collar,2017-04-15,63633.25,married,primary,yes,no,cellular,unknown,no,4,April
230,Trevor  Jones,Male,42,California,White Collar,2017-04-15,77496.67,married,tertiary,yes,yes,cellular,other,no,4,April
231,Rachel  Gomez,Female,45,California,White Collar,2017-04-15,58579.49,married,secondary,no,no,cellular,unknown,no,4,April
232,Bethany  Pena,Male,41,California,Blue Collar,2017-04-15,86211.64,married,tertiary,no,no,unknown,unknown,no,4,April
233,Robert  Munoz,Male,42,California,White Collar,2017-04-16,95326.45,single,secondary,yes,no,cellular,failure,no,4,April
234,Jenny  Garcia,Male,42,California,White Collar,2017-04-16,15221.9,single,secondary,yes,no,cellular,success,no,4,April
235,Ernest  Davis,Female,40,California,White Collar,2017-04-16,70922.28,single,secondary,no,no,cellular,unknown,no,4,April
236,Rachel  Gomez,Female,43,California,White Collar,2017-04-16,38121.13,divorced,secondary,no,no,cellular,unknown,no,4,April
237,Elbert  Klein,Female,43,California,White Collar,2017-04-16,35651.43,married,secondary,yes,no,cellular,other,no,4,April
238,Christina  Fuller,Female,27,Wyoming,Other,2017-04-16,58601.55,married,unknown,yes,no,unknown,unknown,no,4,April
239,Elaine  Ellis,Female,35,California,White Collar,2017-04-17,17730.57,married,primary,no,no,unknown,unknown,no,4,April
240,Austin  Reynolds,Male,32,California,White Collar,2017-04-17,75608.9,married,tertiary,yes,no,cellular,unknown,no,4,April
241,Eddie  Green,Male,43,California,White Collar,2017-04-17,22307.16,single,secondary,yes,no,cellular,unknown,no,4,April
242,Elbert  Klein,Female,34,California,Blue Collar,2017-04-17,85294.66,married,tertiary,no,no,cellular,unknown,no,4,April
243,Patty  Thompson,Male,47,California,Blue Collar,2017-04-17,173349.19,married,tertiary,no,no,cellular,unknown,no,4,April
244,Arturo  Francis,Male,39,California,White Collar,2017-04-17,67364.43,married,secondary,yes,yes,unknown,unknown,no,4,April
245,Mable  Lindsey,Male,31,California,White Collar,2017-04-17,14726.22,married,secondary,yes,no,unknown,unknown,no,4,April
246,Edwin  Malone,Male,30,California,White Collar,2017-04-17,6629.43,married,tertiary,yes,no,cellular,other,no,4,April
247,Joey  Wong,Female,33,California,White Collar,2017-04-17,21461.61,married,secondary,yes,no,unknown,unknown,no,4,April
248,Drew  Rogers,Male,37,California,White Collar,2017-04-17,6362.0,single,secondary,no,no,cellular,unknown,no,4,April
249,Lynette  Brewer,Male,43,California,White Collar,2017-04-17,48755.73,married,tertiary,yes,no,cellular,unknown,no,4,April
250,Sonya  Mullins,Female,30,California,Blue Collar,2017-04-17,20009.78,married,secondary,no,yes,cellular,failure,no,4,April
251,Brooke  Horton,Female,33,California,White Collar,2017-04-17,85262.75,married,tertiary,yes,no,cellular,unknown,no,4,April
252,Don  Gonzales,Male,30,California,White Collar,2017-04-17,111324.36,married,tertiary,no,no,cellular,unknown,no,4,April
253,Rachel  Gomez,Female,29,California,White Collar,2017-04-17,61547.27,divorced,primary,no,yes,cellular,unknown,no,4,April
254,Isabel  Cross,Male,34,California,White Collar,2017-04-17,30261.99,married,primary,yes,no,cellular,failure,no,4,April
255,Bethany  Pena,Female,36,California,Blue Collar,2017-04-17,30414.94,married,primary,no,no,cellular,unknown,no,4,April
256,Ruben  Nunez,Male,46,Nevada,Blue Collar,2017-04-17,44009.34,married,secondary,yes,yes,unknown,unknown,no,4,April
257,Herman  Williams,Male,36,Nevada,Blue Collar,2017-04-17,118630.73,married,tertiary,no,yes,cellular,unknown,no,4,April
258,Lance  Yates,Male,54,Nevada,Other,2017-04-17,3152.13,single,secondary,no,no,cellular,unknown,no,4,April
259,Sonya  Mullins,Female,50,Nevada,Other,2017-04-17,27103.73,divorced,tertiary,yes,no,cellular,unknown,no,4,April
260,Brooke  Horton,Male,45,Nevada,Blue Collar,2017-04-17,38893.66,single,secondary,no,yes,cellular,unknown,yes,4,April
261,Lorraine  Gibson,Male,47,Nevada,Blue Collar,2017-04-17,28621.37,married,secondary,yes,yes,cellular,unknown,no,4,April
262,Della  Jensen,Female,59,Nevada,Other,2017-04-17,35149.1,single,secondary,no,no,cellular,unknown,no,4,April
263,Rachel  Gomez,Female,41,Nevada,Other,2017-04-17,130981.39,single,tertiary,no,no,cellular,unknown,no,4,April
264,Paulette  Spencer,Female,48,Nevada,Other,2017-04-17,15785.87,married,tertiary,no,yes,cellular,unknown,no,4,April
265,Rachel  Gomez,Male,52,Nevada,Blue Collar,2017-04-17,67481.55,married,tertiary,no,no,cellular,failure,no,4,April
266,Beth  Tucker,Female,28,Nevada,Other,2017-04-17,19644.16,married,secondary,yes,yes,unknown,unknown,no,4,April
267,Della  Jensen,Male,55,Nevada,Other,2017-04-17,55212.63,single,secondary,yes,no,unknown,unknown,no,4,April
268,Rachel  Gomez,Male,28,Wyoming,Blue Collar,2017-04-17,100267.6,married,tertiary,yes,yes,cellular,unknown,no,4,April
269,Bernadette  Page,Female,42,Wyoming,Other,2017-04-17,65811.4,single,secondary,yes,no,telephone,unknown,no,4,April
270,Cecilia  Manning,Female,63,Wyoming,Other,2017-04-17,40328.36,divorced,secondary,no,no,cellular,unknown,no,4,April
271,Eddie  Green,Male,30,Wyoming,White Collar,2017-04-17,43151.96,married,secondary,yes,no,cellular,failure,no,4,April
272,Paulette  Spencer,Female,25,Oregon,White Collar,2017-04-17,73129.31,single,secondary,yes,yes,cellular,unknown,yes,4,April
273,Joey  Wong,Male,41,California,White Collar,2017-04-18,61566.69,married,secondary,no,no,unknown,unknown,no,4,April
274,Allan  Ramos,Female,34,California,Other,2017-04-18,166891.48,married,secondary,yes,no,cellular,unknown,no,4,April
275,Bernadette  Page,Male,42,California,White Collar,2017-04-19,15095.46,single,tertiary,yes,no,cellular,unknown,no,4,April
276,Blake  Bridges,Male,30,California,Blue Collar,2017-04-19,20944.97,married,secondary,yes,no,unknown,unknown,no,4,April
277,Elvira  Bowman,Female,37,California,White Collar,2017-04-19,85930.43,married,tertiary,no,no,cellular,failure,no,4,April
278,Fernando  Rowe,Female,30,California,Blue Collar,2017-04-19,106858.49,single,tertiary,no,no,cellular,unknown,no,4,April
279,Jenny  Garcia,Male,42,California,White Collar,2017-04-19,48039.75,married,primary,no,no,cellular,unknown,no,4,April
280,Allan  Ramos,Female,31,California,Other,2017-04-19,1068.87,divorced,primary,yes,no,cellular,unknown,no,4,April
281,Fernando  Rowe,Male,37,California,Blue Collar,2017-04-19,155037.04,married,tertiary,no,no,unknown,unknown,no,4,April
282,Beth  Tucker,Female,29,California,White Collar,2017-04-20,105078.6,married,secondary,yes,no,cellular,unknown,no,4,April
283,Andrew  Meyer,Female,34,California,White Collar,2017-04-20,18743.69,single,secondary,yes,no,unknown,unknown,no,4,April
284,Della  Jensen,Female,30,California,White Collar,2017-04-20,10649.97,divorced,secondary,no,no,unknown,unknown,no,4,April
285,Mable  Lindsey,Male,34,California,White Collar,2017-04-21,77300.21,married,secondary,no,no,unknown,unknown,no,4,April
286,Rachel  Gomez,Female,31,California,Other,2017-04-21,143585.82,single,tertiary,yes,no,unknown,unknown,no,4,April
287,Edwin  Malone,Male,41,California,White Collar,2017-04-21,96612.64,married,secondary,yes,no,unknown,unknown,no,4,April
288,Patty  Thompson,Male,37,California,White Collar,2017-04-21,56501.51,married,secondary,yes,no,unknown,unknown,no,4,April
289,Rachel  Gomez,Female,32,California,White Collar,2017-04-22,76819.55,married,tertiary,yes,no,cellular,unknown,no,4,April
290,Della  Jensen,Male,40,California,White Collar,2017-04-22,105009.88,married,tertiary,no,yes,cellular,success,yes,4,April
291,Colleen  Warren,Female,21,California,White Collar,2017-04-22,8163.88,married,primary,yes,no,cellular,unknown,yes,4,April
292,Bernadette  Page,Female,40,California,White Collar,2017-04-22,37682.66,married,secondary,yes,no,unknown,unknown,no,4,April
293,Rachel  Gomez,Male,45,California,Other,2017-04-22,97188.04,married,secondary,no,no,cellular,unknown,no,4,April
294,Donna  Reid,Male,27,California,Other,2017-04-22,35324.52,divorced,secondary,yes,yes,cellular,unknown,no,4,April
295,Arturo  Francis,Male,45,Nevada,Blue Collar,2017-04-22,24511.58,married,tertiary,no,no,cellular,unknown,no,4,April
296,Drew  Rogers,Female,31,California,White Collar,2017-04-23,75421.25,divorced,unknown,yes,no,cellular,unknown,yes,4,April
297,Salvador  Bass,Female,33,California,White Collar,2017-04-23,226.75,married,tertiary,no,no,cellular,unknown,no,4,April
298,Bethany  Pena,Female,26,California,White Collar,2017-04-23,22025.96,divorced,primary,yes,no,unknown,unknown,yes,4,April
299,Max  Rodgers,Female,40,California,White Collar,2017-04-23,21984.4,married,secondary,yes,yes,cellular,unknown,yes,4,April
300,Sandra  Floyd,Male,53,Nevada,Blue Collar,2017-04-23,95982.9,married,secondary,yes,no,cellular,unknown,yes,4,April
301,Peter  Hodges,Male,41,Nevada,Blue Collar,2017-04-23,148044.48,divorced,primary,no,no,cellular,unknown,no,4,April
302,Rachel  Gomez,Male,30,Wyoming,Blue Collar,2017-04-23,20293.9,divorced,primary,no,no,cellular,failure,no,4,April
303,Andrew  Meyer,Male,42,California,Blue Collar,2017-04-24,183437.0,married,secondary,yes,no,telephone,unknown,no,4,April
304,Beth  Tucker,Female,42,California,White Collar,2017-04-24,45483.13,married,secondary,yes,no,cellular,unknown,no,4,April
305,Lula  Daniels,Male,29,California,White Collar,2017-04-24,13136.19,married,unknown,no,yes,cellular,unknown,no,4,April
306,Cindy  Becker,Male,32,California,White Collar,2017-04-24,90278.96,married,secondary,no,yes,cellular,unknown,no,4,April
307,Bobbie  Ryan,Male,33,California,Blue Collar,2017-04-24,3666.28,married,secondary,yes,no,cellular,unknown,yes,4,April
308,Cecilia  Manning,Male,43,California,White Collar,2017-04-24,49716.9,married,primary,yes,yes,unknown,unknown,no,4,April
309,Colleen  Warren,Male,30,California,White Collar,2017-04-24,31784.0,married,tertiary,yes,no,unknown,unknown,no,4,April
310,Marion  Glover,Female,33,California,White Collar,2017-04-24,90859.39,married,tertiary,no,no,cellular,unknown,no,4,April
311,Ruben  Nunez,Male,30,California,Blue Collar,2017-04-25,39658.46,married,secondary,yes,yes,cellular,failure,no,4,April
312,Arturo  Francis,Male,45,California,Blue Collar,2017-04-25,31567.15,married,unknown,no,no,cellular,unknown,no,4,April
313,Peter  Hodges,Female,40,California,White Collar,2017-04-26,98427.91,single,primary,yes,no,cellular,unknown,no,4,April
314,Edwin  Malone,Female,31,California,White Collar,2017-04-26,129624.15,married,tertiary,no,yes,cellular,unknown,no,4,April
315,Robert  Munoz,Male,27,California,Other,2017-04-26,10948.27,single,tertiary,yes,no,cellular,failure,yes,4,April
316,Marion  Glover,Female,37,California,White Collar,2017-04-26,8373.69,married,primary,yes,no,unknown,unknown,no,4,April
317,Guillermo  Potter,Male,35,California,White Collar,2017-04-26,65357.97,married,secondary,no,no,cellular,unknown,no,4,April
318,Trevor  Jones,Female,43,California,Blue Collar,2017-04-27,2292.9,married,primary,no,yes,unknown,unknown,no,4,April
319,Della  Jensen,Male,30,California,White Collar,2017-04-27,34350.07,married,secondary,no,no,cellular,failure,yes,4,April
320,Salvador  Bass,Male,34,California,White Collar,2017-04-27,64154.28,single,secondary,no,no,unknown,unknown,no,4,April
321,Bethany  Pena,Male,43,California,Blue Collar,2017-04-27,101206.42,married,unknown,no,no,unknown,unknown,no,4,April
322,Don  Gonzales,Female,30,California,Other,2017-04-27,52412.46,married,secondary,no,no,cellular,unknown,no,4,April
323,Beth  Tucker,Female,21,California,White Collar,2017-04-27,67230.15,single,tertiary,no,yes,cellular,unknown,no,4,April
324,Brooke  Horton,Male,54,California,White Collar,2017-04-27,49421.22,married,tertiary,no,no,cellular,success,yes,4,April
325,Ernest  Davis,Male,35,California,Other,2017-04-28,61313.04,married,primary,yes,yes,unknown,unknown,no,4,April
326,Edwin  Malone,Female,42,California,White Collar,2017-04-28,106919.48,married,secondary,no,no,cellular,failure,no,4,April
327,Rachel  Gomez,Male,40,California,Other,2017-04-28,11138.21,married,secondary,no,yes,cellular,unknown,no,4,April
328,Elvira  Bowman,Female,34,California,White Collar,2017-04-28,3008.73,single,tertiary,yes,no,cellular,unknown,yes,4,April
329,Beth  Tucker,Female,37,California,White Collar,2017-04-28,18513.55,married,secondary,no,no,cellular,success,yes,4,April
330,Ruben  Nunez,Female,31,California,White Collar,2017-04-28,29749.84,single,secondary,yes,no,unknown,unknown,no,4,April
331,Iris  Underwood,Male,44,California,White Collar,2017-04-28,74648.58,married,secondary,no,no,cellular,unknown,no,4,April
332,Billie  Chandler,Female,34,California,White Collar,2017-04-28,36878.96,single,tertiary,yes,no,cellular,other,no,4,April
333,Isabel  Cross,Male,54,Nevada,Blue Collar,2017-04-28,23668.78,married,secondary,yes,no,cellular,unknown,no,4,April
334,Brooke  Horton,Female,33,California,White Collar,2017-04-29,61384.37,married,primary,yes,no,cellular,unknown,yes,4,April
335,Trevor  Jones,Female,42,California,Blue Collar,2017-04-29,11317.51,single,tertiary,no,no,cellular,unknown,yes,4,April
336,Ben  Perez,Female,36,California,White Collar,2017-04-29,37510.42,divorced,tertiary,no,yes,unknown,unknown,no,4,April
337,Colleen  Warren,Female,22,California,White Collar,2017-04-29,105262.07,married,primary,no,no,unknown,unknown,no,4,April
338,Lynette  Brewer,Male,42,California,White Collar,2017-04-29,46675.63,single,tertiary,yes,no,cellular,failure,no,4,April
339,Brooke  Horton,Female,58,Nevada,Other,2017-04-29,49264.21,married,primary,no,no,cellular,success,no,4,April
340,Isabel  Cross,Female,20,Wyoming,White Collar,2017-04-29,2219.48,divorced,primary,no,no,cellular,unknown,no,4,April
341,Dan  Peterson,Female,29,California,White Collar,2017-04-30,6726.75,married,tertiary,yes,yes,cellular,failure,no,4,April
342,Isabel  Cross,Male,38,California,White Collar,2017-04-30,27511.34,married,tertiary,no,no,cellular,unknown,no,4,April
343,Christina  Fuller,Male,33,California,White Collar,2017-04-30,46129.28,single,tertiary,no,yes,cellular,unknown,no,4,April
344,Eric  Rose,Female,35,California,White Collar,2017-04-30,87771.25,single,tertiary,yes,no,unknown,unknown,no,4,April
345,Isabel  Cross,Male,36,California,White Collar,2017-04-30,15184.64,single,unknown,yes,no,cellular,unknown,no,4,April
346,Carla  Mccormick,Male,31,California,White Collar,2017-05-02,30700.63,single,secondary,yes,yes,cellular,failure,no,5,May
347,Isabel  Cross,Male,56,Nevada,Other,2017-05-02,105894.18,married,tertiary,no,no,cellular,unknown,no,5,May
348,Joey  Wong,Male,51,Nevada,Other,2017-05-02,41553.88,married,primary,no,no,cellular,success,yes,5,May
349,Arturo  Francis,Male,55,Nevada,Blue Collar,2017-05-02,89605.25,married,secondary,yes,yes,unknown,unknown,no,5,May
350,Joey  Wong,Male,61,Nevada,Blue Collar,2017-05-02,47641.34,married,tertiary,yes,no,cellular,failure,no,5,May
351,Christy  Olson,Male,38,Wyoming,Blue Collar,2017-05-02,72322.7,married,secondary,yes,no,cellular,unknown,no,5,May
352,Marion  Glover,Male,51,Nevada,White Collar,2017-05-03,135182.33,married,tertiary,yes,no,cellular,unknown,no,5,May
353,Cecilia  Manning,Male,58,Nevada,Blue Collar,2017-05-03,9575.84,married,tertiary,no,yes,cellular,unknown,no,5,May
354,Trevor  Jones,Male,42,Nevada,Other,2017-05-03,20019.75,married,tertiary,no,no,cellular,failure,no,5,May
355,Johanna  Boone,Male,46,Nevada,Blue Collar,2017-05-03,16342.34,married,tertiary,yes,no,cellular,failure,no,5,May
356,Isabel  Cross,Male,42,Nevada,Blue Collar,2017-05-03,26476.9,single,secondary,yes,no,unknown,unknown,no,5,May
357,Drew  Rogers,Female,27,Wyoming,Other,2017-05-03,27022.73,married,secondary,yes,no,unknown,unknown,no,5,May
358,Carla  Mccormick,Male,28,Wyoming,Blue Collar,2017-05-03,10042.25,single,unknown,no,no,cellular,unknown,no,5,May
359,Trevor  Jones,Female,17,Oregon,Other,2017-05-03,98205.09,divorced,secondary,no,no,cellular,unknown,yes,5,May
360,Robert  Munoz,Female,44,California,White Collar,2017-05-04,12115.39,single,secondary,yes,no,cellular,unknown,no,5,May
361,Blake  Bridges,Male,45,Nevada,Blue Collar,2017-05-04,101874.46,single,tertiary,no,no,cellular,unknown,no,5,May
362,Brooke  Horton,Male,52,Nevada,White Collar,2017-05-04,159976.94,married,primary,yes,yes,cellular,unknown,no,5,May
363,Blake  Bridges,Male,45,Nevada,Blue Collar,2017-05-04,35915.39,married,primary,yes,no,unknown,unknown,no,5,May
364,Jenny  Garcia,Female,34,Wyoming,White Collar,2017-05-04,8437.84,married,secondary,yes,no,cellular,unknown,no,5,May
365,Elvira  Bowman,Female,28,Wyoming,Other,2017-05-04,97318.75,married,tertiary,no,no,cellular,unknown,no,5,May
366,Shari  Silva,Female,35,Wyoming,White Collar,2017-05-04,26111.21,single,secondary,no,no,cellular,unknown,no,5,May
367,Cindy  Becker,Female,32,Wyoming,White Collar,2017-05-04,28204.36,single,secondary,yes,no,cellular,unknown,no,5,May
368,Cindy  Becker,Female,31,Oregon,Other,2017-05-04,92983.04,single,tertiary,yes,no,cellular,failure,no,5,May
369,Shari  Silva,Female,38,California,White Collar,2017-05-05,59715.03,single,primary,no,no,cellular,unknown,yes,5,May
370,Della  Jensen,Male,62,Nevada,Other,2017-05-05,79613.6,married,secondary,yes,no,cellular,other,no,5,May
